from activity name,from reference product,from location,from categories,from database,from key,to activity name,to reference product,to location,to categories,to database,to key,flow type,baseline,electric_tractor
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","mowing, by rotary mower","mowing, by rotary mower",CH,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '0ddf3f1bc2574475859bb31960bcdad2')",biosphere,0.010200000368058681,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","mowing, by rotary mower","mowing, by rotary mower",CH,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '0ddf3f1bc2574475859bb31960bcdad2')",biosphere,0.16699999570846558,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","mowing, by rotary mower","mowing, by rotary mower",CH,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '0ddf3f1bc2574475859bb31960bcdad2')",biosphere,1.4199999895936344e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","mowing, by rotary mower","mowing, by rotary mower",CH,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '0ddf3f1bc2574475859bb31960bcdad2')",biosphere,0.020600000396370888,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","mowing, by rotary mower","mowing, by rotary mower",CH,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '0ddf3f1bc2574475859bb31960bcdad2')",biosphere,0.004339999984949827,0.0
"market group for electricity, low voltage","electricity, low voltage",CAZ,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '442db627ce1e42aa8ba13214dda8c4cf')",bale loading,bale loading,CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '418ed0742ed447f2b9eb3a339bcc8802')",technosphere,0.0,1.615490260272244
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')",bale loading,bale loading,CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '418ed0742ed447f2b9eb3a339bcc8802')",biosphere,6.591862074856181e-06,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')",bale loading,bale loading,CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '418ed0742ed447f2b9eb3a339bcc8802')",biosphere,2.4088778900477337e-06,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')",bale loading,bale loading,CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '418ed0742ed447f2b9eb3a339bcc8802')",biosphere,0.7176198352873325,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')",bale loading,bale loading,CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '418ed0742ed447f2b9eb3a339bcc8802')",biosphere,0.0016845869831740856,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')",bale loading,bale loading,CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '418ed0742ed447f2b9eb3a339bcc8802')",biosphere,3.963255221606232e-05,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')",bale loading,bale loading,CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '418ed0742ed447f2b9eb3a339bcc8802')",biosphere,4.272503065294586e-05,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')",bale loading,bale loading,CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '418ed0742ed447f2b9eb3a339bcc8802')",biosphere,0.0010782984318211675,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')",bale loading,bale loading,CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '418ed0742ed447f2b9eb3a339bcc8802')",biosphere,0.01330579537898302,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')",bale loading,bale loading,CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '418ed0742ed447f2b9eb3a339bcc8802')",biosphere,1.0864365549423383e-06,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')",bale loading,bale loading,CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '418ed0742ed447f2b9eb3a339bcc8802')",biosphere,0.0013061652425676584,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')",bale loading,bale loading,CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '418ed0742ed447f2b9eb3a339bcc8802')",biosphere,0.00033284834353253245,0.0
"market group for electricity, low voltage","electricity, low voltage",CAZ,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '442db627ce1e42aa8ba13214dda8c4cf')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e4f6e76e9a2045c9bfa411a264bba528')",technosphere,0.0,110.78345994388354
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e4f6e76e9a2045c9bfa411a264bba528')",biosphere,0.00045340534416027367,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e4f6e76e9a2045c9bfa411a264bba528')",biosphere,0.00016509430133737624,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e4f6e76e9a2045c9bfa411a264bba528')",biosphere,49.00120169639587,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e4f6e76e9a2045c9bfa411a264bba528')",biosphere,0.25931885838508606,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e4f6e76e9a2045c9bfa411a264bba528')",biosphere,0.0027220426127314568,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e4f6e76e9a2045c9bfa411a264bba528')",biosphere,0.002923377323895693,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e4f6e76e9a2045c9bfa411a264bba528')",biosphere,0.13690747320652008,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e4f6e76e9a2045c9bfa411a264bba528')",biosphere,1.30464768409729,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e4f6e76e9a2045c9bfa411a264bba528')",biosphere,7.457430911017582e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e4f6e76e9a2045c9bfa411a264bba528')",biosphere,0.045662667602300644,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","harvesting, by complete harvester, ground crops","harvesting, by complete harvester, ground crops",CA-QC,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e4f6e76e9a2045c9bfa411a264bba528')",biosphere,0.022871602326631546,0.0
"market group for electricity, low voltage","electricity, low voltage",World,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '8b3a76a94e834d84b4e64b3cc308205f')","tillage, rotary cultivator","tillage, rotary cultivator",RoW,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e7b71652802a4255bf761a46cd89d518')",technosphere,0.0,69.02548859852784
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","tillage, rotary cultivator","tillage, rotary cultivator",RoW,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e7b71652802a4255bf761a46cd89d518')",biosphere,0.00028199999360367656,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","tillage, rotary cultivator","tillage, rotary cultivator",RoW,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e7b71652802a4255bf761a46cd89d518')",biosphere,0.00010299999848939478,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","tillage, rotary cultivator","tillage, rotary cultivator",RoW,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e7b71652802a4255bf761a46cd89d518')",biosphere,13.153649946350605,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","tillage, rotary cultivator","tillage, rotary cultivator",RoW,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e7b71652802a4255bf761a46cd89d518')",biosphere,0.1889999955892563,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","tillage, rotary cultivator","tillage, rotary cultivator",RoW,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e7b71652802a4255bf761a46cd89d518')",biosphere,0.0016899999463930726,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","tillage, rotary cultivator","tillage, rotary cultivator",RoW,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e7b71652802a4255bf761a46cd89d518')",biosphere,0.001820000004954636,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","tillage, rotary cultivator","tillage, rotary cultivator",RoW,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e7b71652802a4255bf761a46cd89d518')",biosphere,0.03550000116229057,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","tillage, rotary cultivator","tillage, rotary cultivator",RoW,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e7b71652802a4255bf761a46cd89d518')",biosphere,0.5809999704360962,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","tillage, rotary cultivator","tillage, rotary cultivator",RoW,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e7b71652802a4255bf761a46cd89d518')",biosphere,4.640000042854808e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","tillage, rotary cultivator","tillage, rotary cultivator",RoW,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e7b71652802a4255bf761a46cd89d518')",biosphere,0.08349999785423279,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","tillage, rotary cultivator","tillage, rotary cultivator",RoW,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'e7b71652802a4255bf761a46cd89d518')",biosphere,0.0142000000923872,0.0
"market group for electricity, low voltage","electricity, low voltage",LAM,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '66b10ea3a9b84dd0826c7dad86754f2e')","tillage, subsoiling, by subsoiler plow","tillage, subsoiling, by subsoiler plow",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '65ce23c20a834943840975f07e824c41')",technosphere,0.0,80.806013792948
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","tillage, subsoiling, by subsoiler plow","tillage, subsoiling, by subsoiler plow",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '65ce23c20a834943840975f07e824c41')",biosphere,0.00033000000985339284,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","tillage, subsoiling, by subsoiler plow","tillage, subsoiling, by subsoiler plow",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '65ce23c20a834943840975f07e824c41')",biosphere,0.00011999999696854502,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","tillage, subsoiling, by subsoiler plow","tillage, subsoiling, by subsoiler plow",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '65ce23c20a834943840975f07e824c41')",biosphere,14.583357240676882,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","tillage, subsoiling, by subsoiler plow","tillage, subsoiling, by subsoiler plow",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '65ce23c20a834943840975f07e824c41')",biosphere,0.08910000324249268,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","tillage, subsoiling, by subsoiler plow","tillage, subsoiling, by subsoiler plow",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '65ce23c20a834943840975f07e824c41')",biosphere,0.001979999942705035,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","tillage, subsoiling, by subsoiler plow","tillage, subsoiling, by subsoiler plow",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '65ce23c20a834943840975f07e824c41')",biosphere,0.0021299999207258224,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","tillage, subsoiling, by subsoiler plow","tillage, subsoiling, by subsoiler plow",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '65ce23c20a834943840975f07e824c41')",biosphere,0.0494999997317791,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","tillage, subsoiling, by subsoiler plow","tillage, subsoiling, by subsoiler plow",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '65ce23c20a834943840975f07e824c41')",biosphere,0.7020000219345093,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","tillage, subsoiling, by subsoiler plow","tillage, subsoiling, by subsoiler plow",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '65ce23c20a834943840975f07e824c41')",biosphere,5.4299998737405986e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","tillage, subsoiling, by subsoiler plow","tillage, subsoiling, by subsoiler plow",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '65ce23c20a834943840975f07e824c41')",biosphere,0.14000000059604645,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","tillage, subsoiling, by subsoiler plow","tillage, subsoiling, by subsoiler plow",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '65ce23c20a834943840975f07e824c41')",biosphere,0.016699999570846558,0.0
"market group for electricity, low voltage","electricity, low voltage",USA,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'a2e596066a2a42da87a86e3a118c25b7')","harvesting, by potato harvester","harvesting, by potato harvester",US,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '20240eb1f07d4c52a6a938a19dd67fab')",technosphere,0.0,79.21982436086616
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","harvesting, by potato harvester","harvesting, by potato harvester",US,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '20240eb1f07d4c52a6a938a19dd67fab')",biosphere,0.0003242242964915931,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","harvesting, by potato harvester","harvesting, by potato harvester",US,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '20240eb1f07d4c52a6a938a19dd67fab')",biosphere,0.00011805679969256744,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","harvesting, by potato harvester","harvesting, by potato harvester",US,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '20240eb1f07d4c52a6a938a19dd67fab')",biosphere,9.043061593055725,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","harvesting, by potato harvester","harvesting, by potato harvester",US,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '20240eb1f07d4c52a6a938a19dd67fab')",biosphere,0.18543556332588196,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","harvesting, by potato harvester","harvesting, by potato harvester",US,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '20240eb1f07d4c52a6a938a19dd67fab')",biosphere,0.0019464974757283926,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","harvesting, by potato harvester","harvesting, by potato harvester",US,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '20240eb1f07d4c52a6a938a19dd67fab')",biosphere,0.0020904692355543375,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","harvesting, by potato harvester","harvesting, by potato harvester",US,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '20240eb1f07d4c52a6a938a19dd67fab')",biosphere,0.09790076315402985,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","harvesting, by potato harvester","harvesting, by potato harvester",US,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '20240eb1f07d4c52a6a938a19dd67fab')",biosphere,0.9329366683959961,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","harvesting, by potato harvester","harvesting, by potato harvester",US,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '20240eb1f07d4c52a6a938a19dd67fab')",biosphere,5.33271195308771e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","harvesting, by potato harvester","harvesting, by potato harvester",US,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '20240eb1f07d4c52a6a938a19dd67fab')",biosphere,0.03265278413891792,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","harvesting, by potato harvester","harvesting, by potato harvester",US,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '20240eb1f07d4c52a6a938a19dd67fab')",biosphere,0.016355186700820923,0.0
"market group for electricity, low voltage","electricity, low voltage",LAM,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', '66b10ea3a9b84dd0826c7dad86754f2e')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'c8cfbeadc3ea4bc3896c4d107c0d69a7')",technosphere,0.0,38.94359440897025
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'c8cfbeadc3ea4bc3896c4d107c0d69a7')",biosphere,0.00015900000289548188,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'c8cfbeadc3ea4bc3896c4d107c0d69a7')",biosphere,5.8099998568650335e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'c8cfbeadc3ea4bc3896c4d107c0d69a7')",biosphere,7.008417953968049,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'c8cfbeadc3ea4bc3896c4d107c0d69a7')",biosphere,0.04295999929308891,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","sugarcane vinasse application, by wheel reel irrigation equipment","sugarcane vinasse application, by wheel reel irrigation",BR,,remind - SSP1-PkBudg650 - 2050,"('remind - SSP1-PkBudg650 - 2050', 'c8cfbeadc3ea4bc3896c4d107c0d69a7')",biosphere,0.0009549999958835542,0.0
