from activity name,from reference product,from location,from categories,from database,from key,to activity name,to reference product,to location,to categories,to database,to key,flow type,baseline,nop_supplementation,increase_feed_level,nitrate_supplementation
market for hay,hay,GLO,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5e9c1d30f77f47289af082bf2636bab1')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,0.05701185390353203,0.05701185390353203,0.07726863418603698,0.05479291526228713
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",AU,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '538ce6fb31a0494b80c3706713579749')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,2.784099524433259e-05,2.784099524433259e-05,2.383646853110667e-05,2.7927570713544578e-05
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",MY,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'b3c99bf3d1314226876e0cd722f409bc')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,8.751110726734623e-06,8.751110726734623e-06,7.492389320834438e-06,8.77832352967662e-06
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",CN,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '0fd8fbed38e14206ad4b0badd52228e2')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,0.0004908950068056583,0.0004908950068056583,0.00042028682089525544,0.0004924215134975005
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",RU,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'f5c8396618f2498f8b7082d859603728')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,3.999509499408305e-05,3.999509499408305e-05,3.42423758510985e-05,4.0119465336626586e-05
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",BR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'f7bcfe0be1bf4da98690a6a1514f1147')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,8.74112593010068e-05,8.74112593010068e-05,7.48384069357935e-05,8.768307683920834e-05
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",KE,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '889394ad3da04347ae76f3810117b675')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,3.353061629240983e-06,3.353061629240983e-06,2.870771942843308e-06,3.3634884434155715e-06
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",VN,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'aa73e4311ba646379124c0a3fbd048ad')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,3.189701965311542e-05,3.189701965311542e-05,2.7309092168763204e-05,3.199620789759798e-05
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",CI,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'c6345b32148d4c28b1d9a9f220bc759d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,6.470469884334307e-07,6.470469884334307e-07,5.539785859875263e-07,6.490590715552519e-07
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",CO,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '7df499d32be84ba19230eb1c66e32f89')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,9.174487786367536e-06,9.174487786367536e-06,7.854869680109191e-06,9.203017139499985e-06
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",CR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'd87d84fa927e4c709ea4739321c111a2')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,1.3779705341221415e-06,1.3779705341221415e-06,1.1797692929127925e-06,1.3822555262535275e-06
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",PE,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '9430dc3e18944ac88e639d5598f8c1e4')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,7.297252523130737e-06,7.297252523130737e-06,6.247647708159878e-06,7.3199443506176515e-06
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",EC,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'cdcba8a7b71543e9b9392a93ee3dd974')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,3.7245144994813018e-06,3.7245144994813018e-06,3.1887966605148135e-06,3.7360963983160817e-06
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",ID,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '98e127da55be4145b64d3ce72b7b1e65')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,6.935784767847508e-05,6.935784767847508e-05,5.938171890280401e-05,6.957352560785945e-05
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",NZ,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'db26128abf92403ebc3cb7aeac27f3d7')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,9.148526260105427e-06,9.148526260105427e-06,7.832642345980675e-06,9.176974882240372e-06
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",CL,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '6587aa54e45b4b4398430487fe1a739c')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,3.874293724948075e-06,3.874293724948075e-06,3.3170322987569135e-06,3.8863413832361065e-06
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",MX,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5124316bb10a405c92ff92dbfd5d3d58')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,3.139775799354538e-05,3.139775799354538e-05,2.688164211776146e-05,3.1495393714058964e-05
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",CY,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'fed83d1def234925ad6dd281583872b1')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,1.3380292784859193e-07,1.3380292784859193e-07,1.1455730124023283e-07,1.3421900676957762e-07
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",IN,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'c0c035911b5c46f891ba831df4a70921')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,0.00033866919693537056,0.00033866919693537056,0.0002899565042254885,0.00033972233617752086
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'b1ccf03417f2462c9717f3a889d57641')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,0.0002575786202214658,0.0002575786202214658,0.00022052964060057008,0.0002583795969720793
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",BD,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '2e81bdeb55064f2a8b0962ee3f68584b')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,2.488335121597629e-05,2.488335121597629e-05,2.1304239054774224e-05,2.4960729477356092e-05
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",TR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5fbaa588457f4126bb8d8d6cb388096a')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,3.5707409551832825e-05,3.5707409551832825e-05,3.057141228752811e-05,3.5818446736716645e-05
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",LK,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '50920a7a84794a1b8aad2e6f40354703')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,2.406455678283237e-06,2.406455678283237e-06,2.060321642365785e-06,2.4139388888386366e-06
"market group for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",RER,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '81902a5186394039870a53baea428cce')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,0.0002831369929481298,0.0002831369929481298,0.00024241180903093303,0.00028401744703393495
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",AR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '379f8111a6c94a289f5ccba89c4f05d8')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,1.9369472283869982e-05,1.9369472283869982e-05,1.658345229783389e-05,1.942970436740895e-05
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",IL,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '6b9fd1fcef924b93a526cb020df26bbf')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,1.0025235042121494e-06,1.0025235042121494e-06,8.58324917989854e-07,1.0056409912851334e-06
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'de214225da334372b4cc16d4cd74016d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,0.0021500233560800552,0.0021500233560800552,0.0018407734213014173,0.0021567091544588777
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",TH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '6822263808b34a69bb7eeb0c61d4224d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,2.3523354684584774e-05,2.3523354684584774e-05,2.013985846282943e-05,2.359650384650895e-05
"market for inorganic nitrogen fertiliser, as N","inorganic nitrogen fertiliser, as N",PH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '06ded92cf84e4f0d95f0837d66e1aaf6')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,1.4161143553792499e-05,1.4161143553792499e-05,1.2124266741260701e-05,1.4205179610585313e-05
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",AR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'af1bd7cee1a448908b6d6868b0d03430')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,9.494148798694368e-06,9.494148798694368e-06,8.128552053676685e-06,9.523672182459994e-06
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",MX,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '5d0f706cd2464757b948cca2e562a140')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,5.883931407879572e-06,5.883931407879572e-06,5.03761250674621e-06,5.902228315658113e-06
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",PH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '1ad05aee9cd247aea919b6b526a53aea')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,2.0461916392378043e-06,2.0461916392378043e-06,1.7518764034570244e-06,2.0525545583687475e-06
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",US,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '25d71bf1ee2743648e61504ad638e4ec')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,7.61008559493348e-05,7.61008559493348e-05,6.515484242237569e-05,7.633750220617394e-05
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",KE,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'fb1557f8cc014718951a0c521131d14c')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,2.546438963690889e-06,2.546438963690889e-06,2.1801703456257615e-06,2.554357471853635e-06
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",CY,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '23260b9294904f0c9b23259bccd68f55')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,7.835196669248035e-08,7.835196669248035e-08,6.708216326410989e-08,7.859561309306885e-08
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",PE,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '92d22ff4e05048f1b56cf5d16fc3e06f')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,1.444991085008951e-06,1.444991085008951e-06,1.2371499015487594e-06,1.449484486918398e-06
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",RU,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e6a9588fadff4507bdf2ac43cfb9367b')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,1.1162141163367778e-05,1.1162141163367778e-05,9.556627708362825e-06,1.1196851402716198e-05
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",CI,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'b9ab31b7e2884095b6ccf414cffdef59')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,6.705120085825911e-07,6.705120085825911e-07,5.740685004987938e-07,6.725970594669386e-07
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",CL,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'c7803e2e48fb4ec6a87ec22e4f9ba342')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,1.76743958490988e-06,1.76743958490988e-06,1.5132188226968153e-06,1.7729356855350387e-06
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",BR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'c4af1ae35aec459ebc9686f3e8c5f96f')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,7.722942245891318e-05,7.722942245891318e-05,6.612108087235718e-05,7.746957815118184e-05
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '4f33c19b9a184234b0f5593571441ed6')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,0.0007115367916412652,0.0007115367916412652,0.0006091924585969736,0.0007137494148272296
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",IL,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'a4a45afc9a934cf1a8b9d9c648f598cb')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,9.492642050190625e-08,9.492642050190625e-08,8.127262029272796e-08,9.52216074851101e-08
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",MY,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '1d0de9d799cf4d8395cba7de82671d7b')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,5.504225555341691e-06,5.504225555341691e-06,4.7125218795733655e-06,5.521341714657128e-06
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",BD,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '9e9ae6b0b00a48e7af44ef83f959c12c')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,9.86330724117579e-06,9.86330724117579e-06,8.444612364020368e-06,9.893978574757537e-06
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",LK,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '6b83591e655440ef85af759c2ed275a9')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,3.646379980182246e-07,3.646379980182246e-07,3.121900667964252e-07,3.6577189087995246e-07
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",ID,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '887362cb536846e6851d6bd93d034805')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,2.107366526615806e-05,2.107366526615806e-05,1.804252163198464e-05,2.113919677616417e-05
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",NZ,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '8b8d004e14f2459989ddedc3c9db646a')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,5.104931915411726e-06,5.104931915411726e-06,4.370660886482642e-06,5.120806415299153e-06
"market group for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",RER,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'fb09f0308774415f83b8188ec47c24af')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,5.024018537369557e-05,5.024018537369557e-05,4.3013857340492785e-05,5.039641425789504e-05
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",IN,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '3d86685860ae4f9f8398468d4d8130e5')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,0.0001032799482345581,0.0001032799482345581,8.842461321451894e-05,0.00010360111168076849
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",VN,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'c2b44108f3d04ac2b73caba0c6f134ba')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,1.2067709576513153e-05,1.2067709576513153e-05,1.033194313057633e-05,1.2105235807516453e-05
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",CO,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e6fe5090fe8d43b5ac727b2f0d131a97')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,3.2862621992535423e-06,3.2862621992535423e-06,2.8135806500458414e-06,3.2964812912564372e-06
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",TH,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '22e990304f3849d5a65b7aeb641d3d61')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,7.752324563625734e-06,7.752324563625734e-06,6.637264181186417e-06,7.776431501279701e-06
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",EC,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'ef997ef665a049608601d6c06d2c52bb')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,6.524307991639944e-07,6.524307991639944e-07,5.585880129828719e-07,6.544596239983894e-07
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",CR,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', '37317de7cfd043d6b451fd17e32c90a6')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,3.5861091873812256e-07,3.5861091873812256e-07,3.070298961798995e-07,3.5972606955373915e-07
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",CN,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'c9d30e5045a44e5fa559a73dc34f9999')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,0.00018232200818601996,0.00018232200818601996,0.00015609760974830478,0.0001828889639743404
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",AU,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'b8ff5e030c584e5992e368ce685aa987')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2035,"('remind - SSP1-PkBudg650 - 2035', 'e7629e5438d14dcba56669292a9eb6ed')",technosphere,1.2317833352426533e-05,1.2317833352426533e-05,1.054609019899532e-05,1.2356137378299261e-05
