from activity name,from reference product,from location,from categories,from database,from key,to activity name,to reference product,to location,to categories,to database,to key,flow type,baseline,nop_supplementation,increase_feed_level,nitrate_supplementation
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",AU,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '60f9360a053344f98e42b8cbb9a6797c')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,1.2317833352426533e-05,1.2317833352426533e-05,1.054609019899532e-05,1.2356137378299261e-05
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",TR,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'bd8b415aba52498c9a40e55cef802104')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,1.133541991293896e-05,1.133541991293896e-05,9.704982802173767e-06,1.1370668986798034e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",PE,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'ca4f5009bce94d868109dfb5e913cf2e')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,1.0274428632328636e-06,1.0274428632328636e-06,8.796599856445751e-07,1.0306378405385331e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",BR,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c1f4e28a4f2d48e0b640ae022bf51d7b')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,4.44137622253038e-05,4.44137622253038e-05,3.802548135728065e-05,4.4551873031702074e-05
"market group for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",RER,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '090d3137813148368f86c2d6d5679809')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,2.7450330890133046e-05,2.7450330890133046e-05,2.350199562511391e-05,2.75356915338881e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CR,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '1dcc51f2309f4982a3af61ae9542eac7')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,6.374091867655807e-07,6.374091867655807e-07,5.457270434636821e-07,6.39391299794945e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",TH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '218e7194671c481da243a6a6d79f59b1')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,3.583909119697637e-06,3.583909119697637e-06,3.068415342206881e-06,3.595053786435587e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",MY,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c5f7e8b161e045b0bc23fd5854a85282')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,1.0557469067862257e-05,1.0557469067862257e-05,9.038928996457412e-06,1.059029899474597e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",PH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'd5e7264db7ef4ff5940e175df4925f16')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,1.2285303228054545e-06,1.2285303228054545e-06,1.0518239065115193e-06,1.2323506096955105e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",EC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '297ac524bba74ec8bebd4b47efa7f82d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,9.712902055980521e-07,9.712902055980521e-07,8.315840801353187e-07,9.74310568359968e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CO,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'ca57285f3c744baeaa495ff3bbe4bf52')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,2.587577682788833e-06,2.587577682788833e-06,2.215391851702768e-06,2.595624117553248e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",IL,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'fec29301c55d4cbd8f9120e9570dc819')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,2.7317537387716584e-07,2.7317537387716584e-07,2.338830255797653e-07,2.7402485091500234e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",ID,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '2633f84272ae4fafbcbaa93b515ef4c2')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,1.5287196220015176e-05,1.5287196220015176e-05,1.3088352928095185e-05,1.5334733895089955e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",IN,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'e7e57b71efd9446287f42ac03d65204a')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,2.1092932001920417e-05,2.1092932001920417e-05,1.8059017124931865e-05,2.115852342453648e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",AU,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'e7f7c8c123b24d88bca4b27b6e0b7c6c')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,1.7710869997245027e-06,1.7710869997245027e-06,1.5163416093531702e-06,1.776594442496241e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CI,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'eac016776e364113a579d39149938019')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,4.5984521079844853e-07,4.5984521079844853e-07,3.937030914370279e-07,4.612751638062479e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",RU,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'ae086de9ffd1446389543228699e50ba')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,2.21575578507327e-06,2.21575578507327e-06,1.8970511858504025e-06,2.222645987634938e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CY,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '0e7e75181f72421a85366dd4ec837e34')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,2.883517780105649e-08,2.883517780105649e-08,2.4687652226931926e-08,2.8924844819998484e-08
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",MX,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '6aed927e3f3442f1bfdebcad96ce0d95')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,2.417601990600815e-06,2.417601990600815e-06,2.06986471798015e-06,2.425119862173553e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CN,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'cfec0709744442f8ab34d85d25c699f9')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,7.439171895384789e-05,7.439171895384789e-05,6.369154020021224e-05,7.462305041011926e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",KE,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '92a1315382b74850852f7beeb45ed0c3')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,1.396229691863482e-07,1.396229691863482e-07,1.195402133444762e-07,1.400571463400022e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",BD,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '1101ded7821d404cb7f201c991dc1b42')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,3.592256007323158e-06,3.592256007323158e-06,3.0755616501054436e-06,3.603426629875773e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",LK,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'fb8335431bf64e05a1d79fc30be6e1c3')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,4.0293366510013584e-07,4.0293366510013584e-07,3.449774529966917e-07,4.0418664369559216e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",NZ,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '0c4e2f9cf7814fa3a3997eb67e7dbb89')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,1.1738952707673889e-06,1.1738952707673889e-06,1.0050473208624905e-06,1.1775456623205827e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",US,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'ba59bab2ece54dcd98ebeb98db9d3bb4')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,3.9679482142673805e-05,3.9679482142673805e-05,3.397215936872758e-05,3.980287104290682e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CL,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'dfd9431880f94a28847c14226752ed4d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,7.65649815548386e-07,7.65649815548386e-07,6.555221023530703e-07,7.680307107517162e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",TR,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'e09c892969b74111b6e3a5994417c7ff')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,9.53078483689751e-07,9.53078483689751e-07,8.159918524741019e-07,9.56042214554871e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",VN,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'aa1f920c1a604c47b67659f3ef2c4459')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,4.86403905597399e-06,4.86403905597399e-06,4.164416999977732e-06,4.8791644658180254e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",AR,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '51298b1e2d0d4b7e966ddc8837e10643')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,3.5740444559451134e-07,3.5740444559451134e-07,3.059969568446159e-07,3.5851584471312204e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'cd07a82040134c638cbb1ad3abd710dc')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.0002870936586987227,0.0002870936586987227,0.00024579936532424893,0.0002879864165901522
"market for limestone, crushed, washed","limestone, crushed, washed",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c500af247aeb43a6a959c892016e9944')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,2.90496814159269e-06,2.90496814159269e-06,2.4871302582129197e-06,2.914001546386488e-06
"market for limestone, crushed, washed","limestone, crushed, washed",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'e7d9db99a8df4f92abf49303020ed01b')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.0029869363643229008,0.0029869363643229008,0.002557308531098374,0.002996224660771292
market for magnesium oxide,magnesium oxide,GLO,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c7eccf82bb8e48b79640aa87c560b8f6')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.0003784475557040423,0.0003784475557040423,0.0003240133182397623,0.0003796243913171254
"market for maize grain, feed","maize grain, feed",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '2ae228339e654bc29132379cdb0a44b4')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.21412445604801178,0.21412445604801178,0.2902046352089064,0.20579059217534362
market for maize silage,maize silage,BR,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '363eb2201e1d463fbc0e886108806027')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.008950051851570606,0.008950051851570606,0.012130078836503655,0.008601709979927572
market for maize silage,maize silage,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '96c3c745267d463e9e0d12ad1494e70d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.19318468868732452,0.19318468868732452,0.26182479639729,0.1856658142555177
market for maize silage,maize silage,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '35dc73adfbe9469595463f060a7a3df6')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.000952821341343224,0.000952821341343224,0.0012913665953307567,0.0009157369115668
"manure, liquid, cattle, Recycled Content cut-off","manure, liquid, cattle",GLO,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '0afe426ce9fe4a4bab3ee06095624e08')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,-1.262975811958313,-1.262975811958313,-1.0813149074985557,-1.2669032119152503
"manure, solid, cattle, Recycled Content cut-off","manure, solid, cattle",GLO,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'f892a297eaa84a638002d293215f5b35')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,-0.9908972978591919,-0.9908972978591919,-0.8483709741945137,-0.9939786316172052
market for oat grain,oat grain,AU-QLD,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'bcca7fb64e9f4de8a976584b4d343786')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,1.532174246676732e-05,1.532174246676732e-05,2.0765683497339613e-05,1.472541022912004e-05
market for oat grain,oat grain,AU-TAS,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '985f4e6d35ea4920ac065778c4ac6518')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,1.814427150748088e-06,1.814427150748088e-06,2.459108030508753e-06,1.7438084593557458e-06
market for oat grain,oat grain,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'bc0cde6efe5d44deb1e2f1d5f96657c3')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.004825177602469921,0.004825177602469921,0.0065396028636214775,0.004637378534383018
market for oat grain,oat grain,AU-SA,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '829916400af2425db8372eae6084de01')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,4.056304169353098e-05,4.056304169353098e-05,5.4975423802105776e-05,3.8984301581474594e-05
market for oat grain,oat grain,AU-NSW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'a8992bafa6ee4f71b6a5122b0cb6e3ff')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.00016206648433580995,0.00016206648433580995,0.00021965003827361914,0.00015575875076952503
market for oat grain,oat grain,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '11f8a94f512d43978a34cb1461369cb1')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,5.784606855741004e-07,5.784606855741004e-07,7.839925216299666e-07,5.559466173623688e-07
market for oat grain,oat grain,AU-WA,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '095dde44175e4f22a3b57e2f6a7b4079')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.00017293960263486952,0.00017293960263486952,0.00023438646487243016,0.00016620868019306698
market for oat grain,oat grain,AU-VIC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '76862cdec2c64ff087343281b20a7192')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,8.399892249144614e-05,8.399892249144614e-05,0.00011384443005475963,8.072962949047501e-05
"market for operation, housing system, cattle, loose, per animal unit","operation, housing system, cattle, loose, per animal unit",GLO,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '0ccdd62bc212410a9aba4a46cb30ae2d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,1.234246064996114e-05,1.234246064996114e-05,1.0567175214007825e-05,1.2380841257860508e-05
"market for operation, housing system, cattle, tied, per animal unit","operation, housing system, cattle, tied, per animal unit",GLO,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'dbdb197720ae423fbc7acd0ae8034844')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.00012194956070743501,0.00012194956070743501,0.00010440887046869437,0.00012232877992520314
Distiller's Dried Grains with Solubles to generic market for protein feed,"protein feed, 100% crude",GLO,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'adf84366efac4ee68c7c414920a2070a')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.002394384238868952,0.002394384238868952,0.003245128638809547,0.0023011932382990697
"market for protein feed, 100% crude","protein feed, 100% crude",GLO,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '17c2169f36a24034bb5d3c5d1a0804a1')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.0034655563067644835,0.0034655563067644835,0.004696896946582344,0.0033306745887361332
market for rape meal,rape meal,GLO,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '3d2858ed09fd45b8a6255dcf95098884')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.006117724347859621,0.006117724347859621,0.008291402091320017,0.005879618515081054
"market for sodium chloride, powder","sodium chloride, powder",GLO,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '9930b25b3eb1447bbd17bc91a926798b')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.001555250259116292,0.001555250259116292,0.001331549879380387,0.0015600865273510804
"market for soybean, feed","soybean, feed",GLO,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5e23e1e8523f408eb8ee7cf91396c8dc')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.09783760458230972,0.09783760458230972,0.13260010963509958,0.09402970102348375
market for straw,straw,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '093ded2ca4e04ed0a80c7d467aeedfb8')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.0001385580253554508,0.0001385580253554508,0.0001877888305973276,0.00013316525638785978
market for straw,straw,Europe without Switzerland,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '01ed687fa2084c7a9bbefd9cf1646922')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.0033981804735958576,0.0033981804735958576,0.004605581926114934,0.0032659210670600773
market for straw,straw,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5b8179a3e44344de918045b68a4ba0b8')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.042821936309337616,0.042821936309337616,0.05803692224116562,0.04115527854145488
"market for transport, passenger, car, petrol, large size, EURO 4","transport, passenger, car, petrol, large size, EURO 4",GLO,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '0a4ee395c6cf461f8b8557298369891a')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.009138889610767365,0.009138889610767365,0.007824391790040552,0.009167308266393183
market for urea,urea,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '9cc9c16b515d40e6a31b061f4cb9e642')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '5d9f4eaf4e77449998d6dd0769fefde2')",technosphere,0.0005113980732858181,0.0005113980732858181,0.00043784081616936484,0.000512988337130924
