from activity name,from reference product,from location,from categories,from database,from key,to activity name,to reference product,to location,to categories,to database,to key,flow type,baseline,electric_tractor
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","solid manure loading and spreading, by hydraulic loader and spreader","solid manure loading and spreading, by hydraulic loader and spreader",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '449dda942f2d4e33a0728c14f8943df7')",biosphere,6.662674422841519e-05,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","solid manure loading and spreading, by hydraulic loader and spreader","solid manure loading and spreading, by hydraulic loader and spreader",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '449dda942f2d4e33a0728c14f8943df7')",biosphere,4.838041522958747e-09,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","solid manure loading and spreading, by hydraulic loader and spreader","solid manure loading and spreading, by hydraulic loader and spreader",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '449dda942f2d4e33a0728c14f8943df7')",biosphere,6.22033894615015e-06,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","solid manure loading and spreading, by hydraulic loader and spreader","solid manure loading and spreading, by hydraulic loader and spreader",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '449dda942f2d4e33a0728c14f8943df7')",biosphere,1.4790583691137726e-06,0.0
"market group for electricity, low voltage","electricity, low voltage",CAZ,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '2537fc14060e427ebe1ddc31f38ffdb8')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b21e148ce2194ae39b525ba540a523cd')",technosphere,0.0,46.21280840331432
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b21e148ce2194ae39b525ba540a523cd')",biosphere,0.00018879999697674066,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b21e148ce2194ae39b525ba540a523cd')",biosphere,6.882064189994708e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b21e148ce2194ae39b525ba540a523cd')",biosphere,29.118897871494294,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b21e148ce2194ae39b525ba540a523cd')",biosphere,0.07917419075965881,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b21e148ce2194ae39b525ba540a523cd')",biosphere,0.0011328000109642744,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b21e148ce2194ae39b525ba540a523cd')",biosphere,0.0012180645717307925,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b21e148ce2194ae39b525ba540a523cd')",biosphere,0.0183927733451128,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b21e148ce2194ae39b525ba540a523cd')",biosphere,0.3702916204929352,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b21e148ce2194ae39b525ba540a523cd')",biosphere,3.112154809059575e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b21e148ce2194ae39b525ba540a523cd')",biosphere,0.0504278726875782,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","tillage, cultivating, chiselling","tillage, cultivating, chiselling",CA-QC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b21e148ce2194ae39b525ba540a523cd')",biosphere,0.009500903077423573,0.0
"market group for electricity, low voltage","electricity, low voltage",NEU,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '77e033a38a024b7fbcd91eadebd665bb')","transport, freight, tractor and trailer, diesel, agricultural","transport, freight, tractor and trailer, diesel, agricultural",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'cf175ac715c448759e64c0eddb6afd3c')",technosphere,0.0,0.21344052503506336
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","transport, freight, tractor and trailer, diesel, agricultural","transport, freight, tractor and trailer, diesel, agricultural",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'cf175ac715c448759e64c0eddb6afd3c')",biosphere,8.719999868844752e-07,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","transport, freight, tractor and trailer, diesel, agricultural","transport, freight, tractor and trailer, diesel, agricultural",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'cf175ac715c448759e64c0eddb6afd3c')",biosphere,3.179999907843012e-07,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","transport, freight, tractor and trailer, diesel, agricultural","transport, freight, tractor and trailer, diesel, agricultural",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'cf175ac715c448759e64c0eddb6afd3c')",biosphere,0.13325320736318827,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","transport, freight, tractor and trailer, diesel, agricultural","transport, freight, tractor and trailer, diesel, agricultural",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'cf175ac715c448759e64c0eddb6afd3c')",biosphere,0.00025599999935366213,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","transport, freight, tractor and trailer, diesel, agricultural","transport, freight, tractor and trailer, diesel, agricultural",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'cf175ac715c448759e64c0eddb6afd3c')",biosphere,5.230000169831328e-06,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","transport, freight, tractor and trailer, diesel, agricultural","transport, freight, tractor and trailer, diesel, agricultural",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'cf175ac715c448759e64c0eddb6afd3c')",biosphere,5.63000003239722e-06,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","transport, freight, tractor and trailer, diesel, agricultural","transport, freight, tractor and trailer, diesel, agricultural",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'cf175ac715c448759e64c0eddb6afd3c')",biosphere,9.349999891128391e-05,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","transport, freight, tractor and trailer, diesel, agricultural","transport, freight, tractor and trailer, diesel, agricultural",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'cf175ac715c448759e64c0eddb6afd3c')",biosphere,0.0005038104207440975,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","transport, freight, tractor and trailer, diesel, agricultural","transport, freight, tractor and trailer, diesel, agricultural",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'cf175ac715c448759e64c0eddb6afd3c')",biosphere,1.4299999406830466e-07,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","transport, freight, tractor and trailer, diesel, agricultural","transport, freight, tractor and trailer, diesel, agricultural",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'cf175ac715c448759e64c0eddb6afd3c')",biosphere,2.4224815372576935e-05,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","transport, freight, tractor and trailer, diesel, agricultural","transport, freight, tractor and trailer, diesel, agricultural",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'cf175ac715c448759e64c0eddb6afd3c')",biosphere,4.400000034365803e-05,0.0
"market group for electricity, low voltage","electricity, low voltage",SSA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '50b518023c304939871835838e9df5a6')",sowing,sowing,ZA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '338806147b3443f988621b0c7ea9e0f1')",technosphere,0.0,30.84117740431642
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')",sowing,sowing,ZA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '338806147b3443f988621b0c7ea9e0f1')",biosphere,0.00012599999899975955,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')",sowing,sowing,ZA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '338806147b3443f988621b0c7ea9e0f1')",biosphere,4.601309046847746e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')",sowing,sowing,ZA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '338806147b3443f988621b0c7ea9e0f1')",biosphere,19.625654220581055,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')",sowing,sowing,ZA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '338806147b3443f988621b0c7ea9e0f1')",biosphere,0.02358376979827881,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')",sowing,sowing,ZA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '338806147b3443f988621b0c7ea9e0f1')",biosphere,0.0007569895242340863,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')",sowing,sowing,ZA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '338806147b3443f988621b0c7ea9e0f1')",biosphere,0.0008130628266371787,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')",sowing,sowing,ZA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '338806147b3443f988621b0c7ea9e0f1')",biosphere,0.02061518281698227,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')",sowing,sowing,ZA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '338806147b3443f988621b0c7ea9e0f1')",biosphere,0.2803664803504944,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')",sowing,sowing,ZA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '338806147b3443f988621b0c7ea9e0f1')",biosphere,2.0780104023288004e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')",sowing,sowing,ZA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '338806147b3443f988621b0c7ea9e0f1')",biosphere,0.021109947934746742,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')",sowing,sowing,ZA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '338806147b3443f988621b0c7ea9e0f1')",biosphere,0.006300000008195639,0.0
"market group for electricity, low voltage","electricity, low voltage",World,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '0cafab61141d4409954102d892bdbdf7')","planting, sugarcane","planting, sugarcane",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '3c6884c6698c482995855847562e5115')",technosphere,0.0,47.1368390297018
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","planting, sugarcane","planting, sugarcane",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '3c6884c6698c482995855847562e5115')",biosphere,0.00019257499661762267,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","planting, sugarcane","planting, sugarcane",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '3c6884c6698c482995855847562e5115')",biosphere,7.028989784885198e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","planting, sugarcane","planting, sugarcane",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '3c6884c6698c482995855847562e5115')",biosphere,28.82848886624351,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","planting, sugarcane","planting, sugarcane",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '3c6884c6698c482995855847562e5115')",biosphere,0.05199526995420456,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","planting, sugarcane","planting, sugarcane",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '3c6884c6698c482995855847562e5115')",biosphere,0.0011554500088095665,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","planting, sugarcane","planting, sugarcane",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '3c6884c6698c482995855847562e5115')",biosphere,0.0012421089923009276,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","planting, sugarcane","planting, sugarcane",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '3c6884c6698c482995855847562e5115')",biosphere,0.028886260464787483,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","planting, sugarcane","planting, sugarcane",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '3c6884c6698c482995855847562e5115')",biosphere,0.4092220366001129,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","planting, sugarcane","planting, sugarcane",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '3c6884c6698c482995855847562e5115')",biosphere,3.167859904351644e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","planting, sugarcane","planting, sugarcane",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '3c6884c6698c482995855847562e5115')",biosphere,0.11878547072410583,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","planting, sugarcane","planting, sugarcane",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '3c6884c6698c482995855847562e5115')",biosphere,0.009725040756165981,0.0
"market group for electricity, low voltage","electricity, low voltage",World,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '0cafab61141d4409954102d892bdbdf7')","chopping, maize","chopping, maize",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'd99fcbea003a4f8a9b1d1f17e80676a1')",technosphere,0.0,258.4784339840701
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","chopping, maize","chopping, maize",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'd99fcbea003a4f8a9b1d1f17e80676a1')",biosphere,0.0010600000387057662,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","chopping, maize","chopping, maize",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'd99fcbea003a4f8a9b1d1f17e80676a1')",biosphere,0.00038499999209307134,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","chopping, maize","chopping, maize",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'd99fcbea003a4f8a9b1d1f17e80676a1')",biosphere,157.34719993278384,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","chopping, maize","chopping, maize",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'd99fcbea003a4f8a9b1d1f17e80676a1')",biosphere,0.3449999988079071,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","chopping, maize","chopping, maize",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'd99fcbea003a4f8a9b1d1f17e80676a1')",biosphere,0.0063299997709691525,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","chopping, maize","chopping, maize",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'd99fcbea003a4f8a9b1d1f17e80676a1')",biosphere,0.006810000166296959,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","chopping, maize","chopping, maize",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'd99fcbea003a4f8a9b1d1f17e80676a1')",biosphere,0.10300000011920929,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","chopping, maize","chopping, maize",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'd99fcbea003a4f8a9b1d1f17e80676a1')",biosphere,2.0299999713897705,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","chopping, maize","chopping, maize",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'd99fcbea003a4f8a9b1d1f17e80676a1')",biosphere,0.0001740000006975606,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","chopping, maize","chopping, maize",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'd99fcbea003a4f8a9b1d1f17e80676a1')",biosphere,0.27399998903274536,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","chopping, maize","chopping, maize",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'd99fcbea003a4f8a9b1d1f17e80676a1')",biosphere,0.053199999034404755,0.0
"market group for electricity, low voltage","electricity, low voltage",NEU,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '77e033a38a024b7fbcd91eadebd665bb')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'dd390bbf15f94fd8871de188f246b06c')",technosphere,0.0,3.6373005112012224
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'dd390bbf15f94fd8871de188f246b06c')",biosphere,1.4899999769113492e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'dd390bbf15f94fd8871de188f246b06c')",biosphere,5.419999979494605e-06,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'dd390bbf15f94fd8871de188f246b06c')",biosphere,2.263190944612026,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'dd390bbf15f94fd8871de188f246b06c')",biosphere,0.0038999998942017555,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'dd390bbf15f94fd8871de188f246b06c')",biosphere,8.910000178730115e-05,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'dd390bbf15f94fd8871de188f246b06c')",biosphere,9.580000187270343e-05,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'dd390bbf15f94fd8871de188f246b06c')",biosphere,0.00171999994199723,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'dd390bbf15f94fd8871de188f246b06c')",biosphere,0.030799999833106995,0.0
