from activity name,from reference product,from location,from categories,from database,from key,to activity name,to reference product,to location,to categories,to database,to key,flow type,baseline,nop_supplementation,increase_feed_level,nitrate_supplementation
"market for inorganic phosphorus fertiliser, as P2O5","inorganic phosphorus fertiliser, as P2O5",TR,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '546537bb02d74ccdb8b2d73227409fb5')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,1.133541991293896e-05,1.133541991293896e-05,9.704982802173767e-06,1.1370668986798034e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",PE,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '692d14175640464cb4083ad3846064a8')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,1.0274428632328636e-06,1.0274428632328636e-06,8.796599856445751e-07,1.0306378405385331e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",BR,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'e643cec90e2344d29ccafa20ab5cc933')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,4.44137622253038e-05,4.44137622253038e-05,3.802548135728065e-05,4.4551873031702074e-05
"market group for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",RER,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'bbc8f59b24f748a680b9adf07fe70d3c')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,2.7450330890133046e-05,2.7450330890133046e-05,2.350199562511391e-05,2.75356915338881e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CR,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '4b679f4c79c1423e9897c58c7da3d9fd')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,6.374091867655807e-07,6.374091867655807e-07,5.457270434636821e-07,6.39391299794945e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",TH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '7d7ed501e52e4fb4927504c92a6f7bf7')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,3.583909119697637e-06,3.583909119697637e-06,3.068415342206881e-06,3.595053786435587e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",MY,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b55bde5adbb246bc9984f85c2518e553')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,1.0557469067862257e-05,1.0557469067862257e-05,9.038928996457412e-06,1.059029899474597e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",PH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'fd1e919daaff49569b4dad3f5018cf22')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,1.2285303228054545e-06,1.2285303228054545e-06,1.0518239065115193e-06,1.2323506096955105e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",EC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '78c7a800bc694716b77981ecd5b2f861')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,9.712902055980521e-07,9.712902055980521e-07,8.315840801353187e-07,9.74310568359968e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CO,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '205554abb3594852a4f335d49ed89a28')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,2.587577682788833e-06,2.587577682788833e-06,2.215391851702768e-06,2.595624117553248e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",IL,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ba66ccc431104cbbb02fa45c63bbf3ec')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,2.7317537387716584e-07,2.7317537387716584e-07,2.338830255797653e-07,2.7402485091500234e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",ID,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '1114672bde814c9097ac147ef57560c3')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,1.5287196220015176e-05,1.5287196220015176e-05,1.3088352928095185e-05,1.5334733895089955e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",IN,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'fc299c81de944835891a86ac8f20ecd9')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,2.1092932001920417e-05,2.1092932001920417e-05,1.8059017124931865e-05,2.115852342453648e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",AU,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'd26d8f8f0f4349dcbbbf0a8d5203db7a')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,1.7710869997245027e-06,1.7710869997245027e-06,1.5163416093531702e-06,1.776594442496241e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CI,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6bc11a9626c2426db1bca6ca5c3659eb')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,4.5984521079844853e-07,4.5984521079844853e-07,3.937030914370279e-07,4.612751638062479e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",RU,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '454c7693d46a4dcc8652249a6b08216e')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,2.21575578507327e-06,2.21575578507327e-06,1.8970511858504025e-06,2.222645987634938e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CY,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ceec48ad334c4a76894718950408210d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,2.883517780105649e-08,2.883517780105649e-08,2.4687652226931926e-08,2.8924844819998484e-08
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",MX,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '3a8f55a4a046438fb906a563330f0050')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,2.417601990600815e-06,2.417601990600815e-06,2.06986471798015e-06,2.425119862173553e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CN,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '7be330b1f7d54471bd8b6a37eb4a755a')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,7.439171895384789e-05,7.439171895384789e-05,6.369154020021224e-05,7.462305041011926e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",KE,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '0aea252d48db4cee83b4366c05177998')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,1.396229691863482e-07,1.396229691863482e-07,1.195402133444762e-07,1.400571463400022e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",BD,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b7156586bc3f4a2daf3e205cf878444d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,3.592256007323158e-06,3.592256007323158e-06,3.0755616501054436e-06,3.603426629875773e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",LK,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ae6e25d7c4424b44a04012d5076a87c0')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,4.0293366510013584e-07,4.0293366510013584e-07,3.449774529966917e-07,4.0418664369559216e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",NZ,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ae57befe82ff45848e5a4cf39de8b70a')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,1.1738952707673889e-06,1.1738952707673889e-06,1.0050473208624905e-06,1.1775456623205827e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",US,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'bf9c4df1a89949689f61aeac64c1de02')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,3.9679482142673805e-05,3.9679482142673805e-05,3.397215936872758e-05,3.980287104290682e-05
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",CL,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '4ffbfc08715c4c44a06264c6b461fcc8')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,7.65649815548386e-07,7.65649815548386e-07,6.555221023530703e-07,7.680307107517162e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",TR,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'a9f9b934a4ea4b6097216efd1e419760')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,9.53078483689751e-07,9.53078483689751e-07,8.159918524741019e-07,9.56042214554871e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",VN,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'c4074825328d4cf697e5f9b04c547945')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,4.86403905597399e-06,4.86403905597399e-06,4.164416999977732e-06,4.8791644658180254e-06
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",AR,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'c67021e7931144a38449427d8549e743')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,3.5740444559451134e-07,3.5740444559451134e-07,3.059969568446159e-07,3.5851584471312204e-07
"market for inorganic potassium fertiliser, as K2O","inorganic potassium fertiliser, as K2O",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'd2e633b75bc14070964d285154082240')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.0002870936586987227,0.0002870936586987227,0.00024579936532424893,0.0002879864165901522
"market for limestone, crushed, washed","limestone, crushed, washed",CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'd2813599810045698a8df3c2b7052ecb')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,2.90496814159269e-06,2.90496814159269e-06,2.4871302582129197e-06,2.914001546386488e-06
"market for limestone, crushed, washed","limestone, crushed, washed",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '0fd5d76925994e8f8e44d4cefd708be5')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.0029869363643229008,0.0029869363643229008,0.002557308531098374,0.002996224660771292
market for magnesium oxide,magnesium oxide,GLO,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'c6a2d242a1ea43fc890e5e06bf9206d3')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.0003784475557040423,0.0003784475557040423,0.0003240133182397623,0.0003796243913171254
"market for maize grain, feed","maize grain, feed",RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '7702e58b284142c19b7733afce5b309d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.21412445604801178,0.21412445604801178,0.2902046352089064,0.20579059217534362
market for maize silage,maize silage,BR,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ab0a05ec77fb4c98a6eb9ff15c87f08e')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.008950051851570606,0.008950051851570606,0.012130078836503655,0.008601709979927572
market for maize silage,maize silage,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '73fc928fa1dd4c18868bd6940ecc68e3')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.19318468868732452,0.19318468868732452,0.26182479639729,0.1856658142555177
market for maize silage,maize silage,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '34a70067ceb0428392565010108e7875')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.000952821341343224,0.000952821341343224,0.0012913665953307567,0.0009157369115668
"manure, liquid, cattle, Recycled Content cut-off","manure, liquid, cattle",GLO,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '03020d5bee2b42daa3cd8ad3940772fe')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,-1.262975811958313,-1.262975811958313,-1.0813149074985557,-1.2669032119152503
"manure, solid, cattle, Recycled Content cut-off","manure, solid, cattle",GLO,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '46225ba548d6490cb262a2ad65c7e521')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,-0.9908972978591919,-0.9908972978591919,-0.8483709741945137,-0.9939786316172052
market for oat grain,oat grain,AU-QLD,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b23c1aeca5a64b5c87ddf6dedb28a47d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,1.532174246676732e-05,1.532174246676732e-05,2.0765683497339613e-05,1.472541022912004e-05
market for oat grain,oat grain,AU-TAS,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '35a1be14953d49c892f548e9e0cb1e9f')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,1.814427150748088e-06,1.814427150748088e-06,2.459108030508753e-06,1.7438084593557458e-06
market for oat grain,oat grain,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b4dfc3c2e6324118a199cd6b52afdb6d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.004825177602469921,0.004825177602469921,0.0065396028636214775,0.004637378534383018
market for oat grain,oat grain,AU-SA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '0f2467a1c4084344bbdd33f8fb5d41d9')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,4.056304169353098e-05,4.056304169353098e-05,5.4975423802105776e-05,3.8984301581474594e-05
market for oat grain,oat grain,AU-NSW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'fa95c8057ee14faa87ea50231b8a746c')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.00016206648433580995,0.00016206648433580995,0.00021965003827361914,0.00015575875076952503
market for oat grain,oat grain,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '54d71156e6454d9bba4fc9c24889ee3e')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,5.784606855741004e-07,5.784606855741004e-07,7.839925216299666e-07,5.559466173623688e-07
market for oat grain,oat grain,AU-WA,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f7fe7d2b3f214f6f89ddbc4079e5cf2a')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.00017293960263486952,0.00017293960263486952,0.00023438646487243016,0.00016620868019306698
market for oat grain,oat grain,AU-VIC,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'cf57df2d47534c91829346283e09c71d')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,8.399892249144614e-05,8.399892249144614e-05,0.00011384443005475963,8.072962949047501e-05
"market for operation, housing system, cattle, loose, per animal unit","operation, housing system, cattle, loose, per animal unit",GLO,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f81fb05c67bf4916b5476dac935905bd')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,1.234246064996114e-05,1.234246064996114e-05,1.0567175214007825e-05,1.2380841257860508e-05
"market for operation, housing system, cattle, tied, per animal unit","operation, housing system, cattle, tied, per animal unit",GLO,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f3bd18701f4840bc9d09997b3225ce9a')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.00012194956070743501,0.00012194956070743501,0.00010440887046869437,0.00012232877992520314
Distiller's Dried Grains with Solubles to generic market for protein feed,"protein feed, 100% crude",GLO,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'be0a1229eb9b4b359e153e939afbd4d3')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.002394384238868952,0.002394384238868952,0.003245128638809547,0.0023011932382990697
"market for protein feed, 100% crude","protein feed, 100% crude",GLO,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '5263156d43204e50b230face36ad23fd')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.0034655563067644835,0.0034655563067644835,0.004696896946582344,0.0033306745887361332
market for rape meal,rape meal,GLO,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'b9ee3d2460c44e98a03691ef86c6ce39')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.006117724347859621,0.006117724347859621,0.008291402091320017,0.005879618515081054
"market for sodium chloride, powder","sodium chloride, powder",GLO,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'a060a7b34c194ef885a7472b9b863a94')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.001555250259116292,0.001555250259116292,0.001331549879380387,0.0015600865273510804
"market for soybean, feed","soybean, feed",GLO,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'a9c6b2f1d59a4ae5808418ecf13e84a7')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.09783760458230972,0.09783760458230972,0.13260010963509958,0.09402970102348375
market for straw,straw,CH,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '767c709ffcc2443585c80eba9342e412')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.0001385580253554508,0.0001385580253554508,0.0001877888305973276,0.00013316525638785978
market for straw,straw,Europe without Switzerland,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'dd09966e8a7549ccb14bd8d2ef37d3ae')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.0033981804735958576,0.0033981804735958576,0.004605581926114934,0.0032659210670600773
market for straw,straw,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '06ce0e6ae9b34a6a8bf2f950502539ae')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.042821936309337616,0.042821936309337616,0.05803692224116562,0.04115527854145488
"market for transport, passenger, car, petrol, large size, EURO 4","transport, passenger, car, petrol, large size, EURO 4",GLO,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '39d0673166004893b6d3bea55a770900')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.009138889610767365,0.009138889610767365,0.007824391790040552,0.009167308266393183
market for urea,urea,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'f660466c3a2d4a9c87949eb5ded9eb75')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,0.0005113980732858181,0.0005113980732858181,0.00043784081616936484,0.000512988337130924
market for urea,urea,RER,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', 'ef08c46c351444a791a9b6f5762a52fe')","milk production, from cow",cow milk,RoW,,remind - SSP1-PkBudg650 - 2030,"('remind - SSP1-PkBudg650 - 2030', '6ba8273d5a8b45da97a1bbe71d68c47a')",technosphere,8.017863001441583e-05,8.017863001441583e-05,6.864608734110945e-05,8.042795668012422e-05
